Review Date,Review Text,Rating
"December 2, 2018",Food are too good.Service is good and friendly.I love all of the foods. But I liked sushies too much.,5.0
"December 1, 2018","Food was really good, I would like to give 8.5/10. Service 9/10 and all staff was good. And all inviromant good. Thanks all.",5.0
"November 21, 2018","Great quality and choices of food. However, for this price range, please do not serve shredded beef as steak. You can easily incorporate thin cheap steak cuts like rump or even sirloin in the live section.",5.0
"November 16, 2018",Tastes restaurant food quality very good .and nice place.outstanding service.espacialy nan kabab.and pasta was good.,5.0
"November 15, 2018",Attending Westin Brunch is always amazing experience. Their live kitchen and Dumplings are must have!,5.0
"November 15, 2018",Seasonal tastes restaurant the best restaurant. food quality good.and service outstanding. all staff good.,5.0
"November 15, 2018",I was came my family the seasonal tastes restaurant arabic night.sorba addas soup good. and beef steak.lamb ouzi good .food quality outstanding.,5.0
"November 10, 2018",It was a good experience. Kids enjoyed time on playzone.. live kabab and sushi was really nice. Very friendly staff.,5.0
"November 9, 2018",Decoration & ambience Service Aperizer Live grill section Sweets & Deserts very good and service was outstanding.,5.0
"November 9, 2018","A good way to start you birthday! This place is really good. They have a very good variety of food, lots of natural juices, yoghurts, fresh fruits... and the treatment is perfect! Today, as it is my birthday, they did a very nixe bangladeshi style...More",5.0
"November 8, 2018",I was came my family. The Westin DhakA seasonal tastes. Sea food night good. and food quality good. Sweet items really tasty. excellent service.,5.0
"November 8, 2018",Seasonal fastest restruant seafood night wonderful. nice service and food quality very good. all staff very helpful.,5.0
"November 8, 2018",Great service and beautiful place the Westin Dhaka seasonal tastes restaurant.outstanding service.and food.,5.0
"November 7, 2018",The food is great as well as the ambience. The service is amazing.all staff very friendly.and Sumaiya was very professional and helpful.,5.0
"November 6, 2018",The food in the buffet lunch is usually reliably good. The service is top notch as you are seated quickly and with minimal hassle. The item variety is nice and the fruits found in the dessert isle are usually fresh. The salad bar is also...More,5.0
"November 6, 2018",Veggies are fresh. Fantastic desert section. Selection and flavourwise main course is also good. Need to improve cooking in live grill section. Live grill cooking is not up to the level.,5.0
"November 6, 2018",Nice seasonal taste restaurant.we are enjoyed my family dinner.food quality good.and all environment.susi was good.and pasta very tasty.and staff very friendly.,5.0
"November 6, 2018",Its not my first time here seasonal tastes.is one of my favorite place the westin dhaka seasonal tastes.great service.and food quality good .,5.0
"November 5, 2018",It was a wonderful experience altogether. The atmosphere was extremely cozy and the service was absolutely flawless! The food specially the prawn tempura never gets old for me. Its a must try for whoever has not tried here. The desserts were extremely delicious. Westin never...More,5.0
"November 5, 2018",Seasonal tastes restaurant the best. Food quality good and. And excellent service. all staff very friendly and helpful thanks all.,5.0
"November 5, 2018",Seasonal tastes restaurant place nice.and food quality outstanding.all staff very helpful and good and tempura very tasty.,5.0
"November 5, 2018",I was came my family dinner the Westin Dhaka.at seasonal tastes restaurant . Food was good and outstanding service all environment good.,5.0
"November 5, 2018","The pasta station, grill station and Tempura station are my favourites! The warm hospitality of the staff never fails to make me feel comfortable :)",5.0
"November 4, 2018",This restaurant is very nice. People are very friendly.. Foods are very delicious. Kebabs are mostly delicious. I enjoyed my food too much. I would love to come here again and again.,5.0
"November 4, 2018","Bought my parents for their wedding anniversary. Good food. They bought in a complimentary cake for my parents anniversary. Liked the staff behavior. A bit pricey, but I guess it isnt that bad.",5.0
"November 4, 2018",We had an excellent meal. Wonderful service and a waiter which went out of his way to cook our dishes in the tradition local style. Such a pleasure to have this experience I have a great hotel!,5.0
"November 4, 2018","The food in the seasonal tastes restaurant has been amazing with so many options on the buffet selection. The chefs are always prepared to make a dish of your fancy, even if not on the menu or scheduled for the buffet that day. The staff...More",5.0
"November 4, 2018",Seasonal tastes restuarant place nice. and food quality good. and all inviromant good..excellent service..all staff very helpful and friendly..Thanks all ..,5.0
"November 3, 2018",Seasonal tastes restaurant food good and all staff was good.live grill section was good. Service excellent tempura very tasty.,5.0
"October 31, 2018",Special food and special environment. And this is the best buffett restaurant I ever seen. Max time I came here.,5.0
"October 30, 2018",They provide awesom food. Good service good environment. And it is the most beautiful resturent i ever seen thanks to westin for give this type of resturent,5.0
"October 30, 2018",Seasonal taste is the best environment for any kind of meeting or gossiping . This is the most beautiful places I ever seen.,5.0
"October 30, 2018",Today we having two set menu. It was awesome. We really enjoyed their food excellent environment. And good service,5.0
"October 30, 2018",Love to visit seasonal taste always. Me and my family always came here and take many foods. Coz they are one of the best 5 star hotel in dhaka city . Westin Is the best place forever,5.0
"October 30, 2018",Seasonal tasts is one of the most popular buffet resturent in whole dhaka citu. They provide very tasty food always. Love to westin,5.0
"October 24, 2018",Had a great time with my family. Buffet lunch was excellent. Specially their tempura and baklava was awesome.,5.0
"October 22, 2018",Very nice restaurant to visit.great environment.their food is amazing.specially their buffet is great.highly recommended.,5.0
"October 17, 2018",It was a pleasure Weston during my family visit.i would like specially mention.live grill section.and salad.tempura.service excellent.all staff good..,5.0
"October 16, 2018",Seasonal tastes restaurant place very nice.and food was outstanding.and especially live grill section so good.and staff was very helpful.thanks all.,5.0
"October 12, 2018",I have visited so many five star hotel .but the environment and food totally different from others hotel.favourite dish are tempura and desert.and all the people are very good.they care so much to the guest.iam satisfied.,5.0
"October 12, 2018",This is one of the best restaurant. The food is very tasty. The dessert and Indian items are best. The servers are also very friendly.,5.0
"October 7, 2018","It's fantastic experience with food & friendly service of al. I used to come in this hotel atleast 3/4 times a year. Quality & top ranked service is really appriciable, will be here again & again",5.0
"October 1, 2018","It was a pleasure visiting Westin during my current visit to Dhaka.The services and food are very good.Staff are professionally very skilled and competent as well as courteous.I would like to specially mention the following staff of Seasonal Tastes - Mr.Rafiq,Mr.Haqqani,Mr.Touhid Acting Team Leader,Ms.Sumaia,and Mr.Debasish....More",5.0
"October 1, 2018",We had lunch buffet and I must say it was the best buffet experience I ever had . Most delicious food and the a great ambience . Will sure visit them again.,5.0
"September 29, 2018",Seasonal tastes place nice.and food was very good.and live grill section.and tempura also good.all staff good .and excelant service.,5.0
"September 29, 2018",Food was very yummy. Environment is awesome for any kind of occasions. Had experience great service in my birthday lunch. Would like to visit here again.,5.0
"September 28, 2018",The westin Dhaka seasonal tastes restaurant was excellent. Service was wonderful. Staff are very friendly. The food was fantastic. Specially live station was very nice.,5.0
"September 28, 2018",Seasonal taste place nice. and my visit family purpose. Taste food good and very tasty. Especially live grill section.tampura very tasty.and sumaia was very helpful.all staff was great full. thanks all,5.0
"September 28, 2018",The food was really good. Hope to come here often! The staff were really polite and nice.nice ambience. Good for family and couples. Good place to have a good time,5.0
"September 28, 2018",The food was all up to the mark. My favorites were were the white sauce chicken and their dessert corner. Was highly impressed with the staff as well.,5.0
"September 28, 2018",Seasonal tastes resturant place nice.and brunch food was good and tasty.and especially live grill section very good.all tim very helpful.,5.0
"September 26, 2018","excellent place for a one time visit, had 13 lunch/dinner/breakfast meetings over 5 days and was utterly bored over the same repeatative menu. quality and ambience is excellent but the main dampener for me was 95% same menu for brekafast lunch and dinner for 5...More",5.0
"September 26, 2018",Seasonal tastes is the best restaurant.and service also good.all associates very friendly and helpful.food quality good.and chocolate cake strawberry mousse very good..,5.0
"September 26, 2018",The food is very good and tasty. The associates are also very polite with me. Ms Moon is look after me very well. Thanks to the team.,5.0
"September 26, 2018",Food is so delicious.we enjoyed the food with family.we are satisfied.love this food.hope so came back.thank you.,5.0
"September 26, 2018",Today family lunch was very good because my baby take many jelly food.every body was very cooperative.for my baby I am very happy. Thanks,5.0
"September 25, 2018","The food was outstanding here at Seasonal Tastes,the service was up to the mark as well.I would love to come here again especially for the deserts,the grilled food and everything.Lastly the soothing environment is a cherry at the top!!",5.0
"September 24, 2018",Came here for lunch on my wife's birthday. Had our little one with us. The staff were extremely helpful and friendly with serving the food and even helped with our baby!,5.0
"September 23, 2018",Excellent service with tasty foods and wide variety of choices ...hope to be back soon with ladies for another breakfast outing ( specially for paya),5.0
"September 23, 2018","very good food, excellent service, Associates are excellen, we will come back soon for any kind of party. thanks for everything..........",5.0
"September 22, 2018",I always visit seasonal tastes and their breakfast is the best in the city. The food is amazing and their service is best. Juicery has great selection and its has very healthyselection.,5.0
"September 22, 2018","The service stands out than anything else in this restaurant. Staff is attentive and always helpful with a smile. The choices are really good from menu as well Buffet perspective. There is variety of choices from Western, Asian to Chinese..... Many not carry lot of...More",5.0
"September 18, 2018",You should try their blueberry yoghurt. It's the best yoghurt I've ever try. A lot variety foods...from middle east food to western. A lot sweet cakes and pastry...you'll be like it.,5.0
"September 13, 2018",Great food and environment. The desert was the best. The service of the associates good too. Enjoyed the experience,5.0
"September 10, 2018",The stuffs are so good and well mannered. They arrange a surprise birthday for our child. We are having so much fun.,5.0
"September 10, 2018",we enjoyed our dinner very much at seasonal tastes restauran. the live grill section has lots of item and so tasty.,5.0
"September 10, 2018",We enjoyed the food.food is so good and Fresh. Service was quite good enough.they maintain their hygiene,5.0
"September 10, 2018",Seasonal tastes restaurant is a main restaurant in the Westin dhaka.they served lots of foods.food is so tasty,5.0
"September 10, 2018",We just had a business lunch at seasonal tastes and we was just amazed with food and service. Everything was fabulous and recommend others. We will be back👍,5.0
"September 9, 2018",Great food. Love it.we visited this restaurant yesterday.food was so good and tasty.they maintain their food quality,5.0
"September 8, 2018","I was planning to go to a restaurant .One of my friend inform me about the Westin Dhaka seasonal tastes restaurant.We went to thal restaurant & it was lovely restaurant ,the restaurant staff were very friendly food was excellent service was wonderful.specially the front desk...More",5.0
"September 8, 2018",Seasonal tastes is a buffet restaurant .they served the delicious food.they maintain their food hygiene.food quality also good.ms.sumaia helped us very well,5.0
"September 6, 2018",Recently I have visited in sesonal taste restaurant.food was amazing and service staff was so friendly and professional. Hostess sumaiya has a great smile and very welcoming.,5.0
"August 28, 2018",Westin serves great food and bonus is ambiance. Through a bit pricey but still considering the quality its worthy,5.0
"August 25, 2018","We have been going to westin, le meridien, four points by sheraton, six seasons, etc. to celebrate our family birthdays and other events since long, however, for some reason we had stopped going to westin for quite some time now (possibly due to having many...More",4.0
"August 17, 2018","It was a first time experience of brunch with my family. After enjoying food at the well-known/popular places in the city, I was surprised by their tedious and usual dishes. It does not go with the cost someone has to incur. To be precise, I...More",3.0
"July 9, 2018",I ven't seen ths types of huge breakfast in any hotel. Lots of options they do have. Service is excellent.,5.0
"July 6, 2018","Towfica Akter Assistant Professor Secondary and higher education Ministry of education Dhaka, Bangladesh",5.0
"June 18, 2018",It’s one of the best restaurant in Dhaka. The food was simply mouth watering. If you want to taste good food then you must visit there,5.0
"April 29, 2018","Chinese dim sum not up to standard, dessert not good enough. Service is good. place achieve 5 star hotel standard.",3.0
"March 18, 2018",I think this is the best buffet in dhaka city. For Lunch they offer little less item then for dinner. Not only the quantity but also the quality is very good. If you like to invite any foreign guest this is a very good place...More,5.0
"March 17, 2018","Lastly, I got the opportunity to arrange a lunch for my family at 'Seasonal Tastes'. Heard a lot about the taste of the food but we were so disappointed with the quality of the food!!! Even the salad items were not so special....... However, apart...More",3.0
"March 11, 2018",I was there with my colleagues. The food is excellent and environment around sound and enjoyable . They should take care about loud music from other floor . It is annoying.,4.0
"March 5, 2018","Nice ambiance and friendly staff are standard in 5 star hotels, but this restaurant stands out for its food.",5.0
"March 3, 2018",The restaurant in The Westin Hotel. The food is good and the buffet has very large choice for one totally indulge into ‘food orgy’. The freshly done tempura and the turkey roast were really good. The grilled items and stir fries on a fiery wok...More,3.0
"February 12, 2018","Serves a breakfast in the morning and international buffet at night Breakfast has a large selection of hot and cold food with a good egg station International buffet has Western, Japanese, Currys, salad bar, fresh cooked seafood and good desert selection",4.0
"January 25, 2018",I could not have wished for more on my Dhaka trip. I needed to get away from the busy streets and sounds of this city and in this restaurant I could just sit in the window in peace. The buffet is huge and there is...More,5.0
"January 8, 2018","For a foreigner living in a Western country, the buffet price is really good value for menu. Surprisingly the Bangladeshi food items slightly edges the other cuisines. Good points: - Quality of food is really good - Start off with the traditional Bangladeshi main course...More",4.0
"December 23, 2017",The quality and taste of food with different variety are fabulous. You can have a very good family dinner here with five star hospitality.,4.0
"December 21, 2017","as a part of the five star hotel Westin , it has up hold its quality in taste. i had my lunch in three consecuitive days and i was happy with the food, their service and presentation.",4.0
"December 11, 2017",It is my 2nd anniversary when i went through the artistic food journey buffet in the westin's seasonal taste restaurant. To me its the no 1 buffet amongst the buffet food artist in dhaka city. I started my dinner with the soothing touch of creamy...More,5.0
"November 13, 2017",for last 3 days i am having my lunch there. just loved there taste. it is clean and tidy. lamb roast is great.,4.0
"November 8, 2017",Great place for buffet. Best part is dessert areas. BBQ is great. Loved their themed food festival which is often taken place in this restaurant.,5.0
"November 7, 2017",Do not order the alacarte. Go for the biggest & they always have some kind of buy one get one free offer based on the telecarrier or bank card you have. Call ahead. When you get the buffet with the deal it's the best deal...More,5.0
"October 23, 2017",Chef Stephen and his assistant can be rightfully proud of this oasis in the eating desert which is Dhaka. The buffet was outstanding. The degree of care and attention which went into the set up was impressive. The quality and variety of the food was...More,5.0
"October 7, 2017",Had breakfast here. The spread was really good and the staff was really cooperative. The dishes were both Indian and continental,4.0
"September 27, 2017",A wide varity of food to choose from. Desserts are simply outstandings. They have a very good sushi bar. The service is very good. Just love the place.,5.0
"September 21, 2017","It was a official dinner and obvious choice not only due to the convenience but confidence. Private space was useful, participants were health conscious but couldn't resist soup, number of dishes and plate full of desert.",5.0
"September 15, 2017","What a great restaurant.Recomended to us by our hiotel on a three day stopover in Dhaka city. Service was just as expected, great and warm. Food was to die for, great selection, not your usual western menu type or spicing. The local dished and local...More",5.0
"September 8, 2017","It's a very nice restaurant for buffet lunch or dinner, they have really big choice with all types of food , including eastern, western,oriental including sushi and also they have very good dessert menu also, the food is very good here, if you like to...More",4.0
"September 6, 2017","We came here for early breakfast. 6 person, all family members. We enjoyed a lot and staying almost 3 hours. The environment is very much friendly. Kids also enjoyed a lot. Will love to come here again for family gathering.",5.0
"September 6, 2017",I stay in Westin whenever I am in Dhaka. One of the reasons i choose to stay here is the food that is available for in room dining and the massive spread that is available for Breakfast in the Seasonal Tastes restaurant. Besides being a...More,5.0
"September 6, 2017",Excellent selection and I personally have found the food best among other similar category restaurants.,5.0
"August 11, 2017","About 20 of us went to this restaurant last night. Of course each of us had our own preferences - Chinese, local, Japanese (sushi, sashimi, tempura). western (grills), salads and a wide range of other offerings. Everything I had was very good. We all had...More",4.0
"August 3, 2017","It was a great experience at seasonal taste! The taste was awesome and service was up to mark! I would like to recommend people to be there at least once, to get the ultimate taste of pan asian cuisine!",5.0
"August 1, 2017",Went there for dinner on 1st Aug 2017 and was impressed by the variety of food available in the buffet. Great for all taste buds. The service was impeccable too with the Manager and Waiters hovering around to see if everything is OK. I have...More,5.0
"August 1, 2017","Good restaurant in the hotel. Has an A la carte menu but primarily buffet dinner and breakfast Buffet consist of local food, western, sushi bar, fresh made fish and meat, noodles, salad and desert areas Bit overpriced but not much else nearby",4.0
"July 29, 2017","Excellent in variety and quality, reference of the westin dhaka. Section for local cuisine and western cuisine, Better attention and security.",5.0
"July 14, 2017",We went there to celebrate my sister's anniversary. Food was good and service was great. Most of the time I don't get good service in Bangladesh no matter how much I'm paying for it. This place made me changed my mind. Btw; their wine collection...More,4.0
"June 9, 2017",Great place for buffet. Great taste of food. Specially the deserts. Simply amazing. Nice environment. Recommended.,4.0
"June 3, 2017",Absolutely amazing food and ambience :) must visit for anyone looking forward to great dining experience.,5.0
"May 23, 2017",The items I ordered were delicious! Don't miss the guava salad. Service provided by Mahadi was excellent.,5.0
"May 13, 2017","Nice ambience, Good food and very awsome service by the staff who were very polite and humble. Special thanks to Mittela who right at the entrance of the restaurant is very inviting with her beautiful smile and gracious mannerism. Ani and Imran, the waiters for...More",5.0
"May 8, 2017","lots of food variation , quality food specially dosa ,curry . and live cooking ,i liked very most , greeted well",5.0
"April 10, 2017","Very good selection of items. You can have most food items that you can think of and they are all very fresh and tasty. Starting from Indian to sushi its all there and the desserts are great too, something that is lacking in 99% Dhaka...More",5.0
"March 13, 2017","I had lunch/dinner/breakfast in Seasonal Taste on several occasions. The chefs are of good repute and most of the ingredients they use are of high quality. You can expect a wide range of dishes including continental, pan Asian, European cuisine for lunch/dinner. I just love...More",5.0
"March 10, 2017","Their buffet is good but overpriced. However, their dessert is delicious. If you love sweet and dessert, this is the place to go. One thing, I don't like about the place is, they charge a lot if you take water, almost 4X comparing to what...More",4.0
"March 10, 2017","was in a hurry and did a quick takeaway. they were nice and packed me a quick lunch and i was off. Unfortunately i didnt get to eat it, but teh staff was very helpfull.",4.0
"February 14, 2017","Having dinner buffet last year with my family. It was a great experience. The taste was good. Because of the delicacy of the taste, it's expensive some extent.",5.0
"February 14, 2017","Seasonal tastes offers a great buffet, with Western, Indian and other Asian options, varying by the time of day. There is a wide selection of choices and quality is good. The restaurant is located in the Westin, and the location implies good safety, a guest...More",4.0
"January 17, 2017","The Seasonal Taste mainly serves buffet lunch & dinner and have the option to choose from the several mouthwatering items! Chef prepares Soup, Salad, Pasts, Meat, Prawns etc. as per your taste. In general, taste of the foods are excellent. I was overwhelmed with the...More",4.0
"December 22, 2016",The food spread is great. I was looking for vegetarian local fare which I got. Amazingly cooked. Stunning options. Dessert options are very good. Enjoyed the food.,4.0
"December 21, 2016",Nice breakfast and dinner buffet. Service needs serious improvement. Place is crowded usually but still quiet. Only option at the Westin hotel,3.0
"November 19, 2016","Buffet restaurant inside The Westin hotel. International on the night I visited including Indian, Western, Sushi and a good choice of salads. Deserts looked good and I had cheese which was okay It is pricey for what it is but if you are staying in...More",4.0
"October 19, 2016","I was there on a business lunch, and we availed the Standard Chartered credit card offer, where you buy one and get one buffet lunch free for a person. The food was amazing, and I don't think I have ever eaten so much at a...More",5.0
"October 17, 2016","Considering it is a 5 star restaurant, the food was just ok. It was a buffet. Service was just ok. Desetts were good.",4.0
"October 17, 2016","One of the finest restaurant in Dhaka, This could be a special venue for special events as far as family is concern!",4.0
"October 14, 2016","I stayed at the hotel Westin in where this restaurant is located. They offer breakfast and dinner. Lunch I am not sure. I only had breakfast since it was included in the hotel price and since the dinner buffet was rather expensive, 3500 Taka excluding...More",4.0
"September 26, 2016","This is the biggest restaurant at The Westin, Dhaka and serves extensive buffets for breakfast, lunch and dinner. Me and my wife went for dinner buffet there and were really amused by the quality of food served in the table. The restaurant itself is very...More",4.0
"August 31, 2016","typically fancy hotel - rich Bangladeshi and foreign business men that don't care about money. Because the food is totally over-prized, and the drinks even absurd. Who ever drinks that quality of wine for that price has either no taste or want to show off...More",2.0
"August 22, 2016",This restaurant happens to be the best at the price they are offering! The lunch and dinner buffet is just awesomely elaborate and scrumptious! I love the live grill corner - simply amazing! Keep coming back for more and more and more!,5.0
"August 22, 2016","Partnof westin so obviously no question about the ambiance.unlike most buffets in town, they actually serve good food.the dessert spread is pretty good too.",5.0
"August 1, 2016","A place worth going with yummilicious foods....best 4 sushis, tempuras, custom soups, salads steaks. Amazing ambience. Proper security and amazing service. A world class eatary in Dhaka....hope to visit more in future......",5.0
"July 25, 2016","In my personal experience Seasonal Tastes of the Westin Hotel provides the best buffet in Dhaka city. The taste, quality and variety of the buffet is unmatched by any of the other 5 star hotel restaurants of Dhaka, such as Radisson, Amari or Le Meredian....More",5.0
"July 24, 2016",The seasonal taste restaurant is one of the most favourite place to be frequented by the Dhaka local. It is the in house restaurant of the five star Dhaka Westin Hotel where walk in diners are warmly welcome. The buffet is undoubtedly the best in...More,5.0
"July 3, 2016",This is place is absolutely gorgeous! Plenty of food options and taste is awesome. The dessert corner is also the best in the town.,5.0
"June 28, 2016",Such a fantastic place! Absolutely fabulous fresh fruit juices. Lots of variety in food. Mind-blowing desserts! Loved it!!,5.0
"June 26, 2016","Undoubtedly, the have the finest buffet assortment in Dhaka. However, it comes at a price. The good thing is that, if you have a platinum/ signature card, you get a heavy discount. They serve all types food/ dishes. From Japanese (my favorite), Indian, oriental as...More",5.0
"June 12, 2016",Had lunch and breakfast at this place and the spread was ok. Lots of Indian dishes to choose from . Ambience is nice and staff is very courteous and service is nice. Desserts spread could have been better. We were there in June and unfortunately...More,4.0
"June 3, 2016","Very nice arrangements, friendly staff , having lots of variety in all food sections ! Really loved the sea food corner , momo corner ,etc. Dessert collection was very rich ! To us its one of the best buffet Restaurant in Dhaka ! Love to...More",5.0
"May 19, 2016","Best international and local food in town. Like a Westin anywhere in the world. Great 5-star service. Expensive, but worth the splurge if you can afford it.",5.0
"May 17, 2016","i went for dinner with mom and dad. I started off with fish n chips. The plate was okay, but the fish was little overcooked Their stir-fry was nice. The menu was kept brief and mostly all items were fun and kid-friendly.",4.0
"May 14, 2016","all the foods starting from cakes, croissants, donuts, indian dosa tastes very good, the service was excellent. staffs are friendly with a smile. the lunch here is also noteworthy. you can have rice and fish of your choosing [they have a selected offering]. parking might...More",4.0
"May 9, 2016","I am on a visit to Dhaka with my family,accompanying my husband- We have been having the most delicious breakfast, with a huge spread of muffins, croissants, cakes, donuts for my daughter to enjoy and some old Indian dosa and blueberry yoghurt -set in a...More",5.0
"April 26, 2016",I had an amazing experience at the Tastes. The breakfast was excellent and more than that the service conducted by Mizan is really worth an applause. He did a fantastic job. The whole experience made my day. Thanks,5.0
"April 19, 2016",Lovely bissnes lunch and good food will be coming back again soon best in town love the fish dish is the ilish fish was great and the rice,5.0
"April 10, 2016",great food and service!! Im here for 4 days on business and i am very glad i chose the westin dhaka.,5.0
"April 1, 2016","I ate four breakfasts and one dinner at Seasonal Tastes during my mid-March stay at the Westing Dhaka and all of them were fantastic. In fact, I've been telling people that the breakfasts were the best I've EVER had! Each morning there was a different...More",5.0
"February 15, 2016",We took our clients on Feb 15 2016. The spread was just fantastic. The sashimi (tuna and salmon) were really good for the price and given its unlimited. The salad bar at seasonal taste is just fantastic - fresh salads excellent hummus and i love...More,4.0
"February 13, 2016","Could not believe the variety, freshness, and cultural span of dishes represented in the breakfast buffet. Best buffet I've ever had the pleasure of enjoying, and I might pay the crazy room price again just to enjoy that buffet :)",5.0
"February 8, 2016",You will surely get something that you like. Very wide variety of tasty foods all around. Make sure you have enough time in hand otherwise you will regret.,5.0
"February 8, 2016",They have a quite wide variation of delicious food items in the buffet menu. Pricing is ok compared with other same level of restaurant. Liked it a lot specially in ramadam period.,5.0
"January 31, 2016","Great Ambiance, Excellent Food & Wide Varieties to Choose! Their Live Kitchen for Grill or Fry is really Exception.",4.0
"January 27, 2016",We were a group of seven and our host is one of the owners of this Hotel. We had a meeting first in their Business Centre before adjourning for dinner last night. The buffet is very well presented over a large area and offers a...More,4.0
"January 16, 2016","only best part of the restaurant is steak. Previously we found lot of item to try out but yesterday I found, very few item to eat. I think people should try the special events which is little bit higher then regular price",4.0
"January 16, 2016","I went several times to this restaurant, each time it satisfied my gastronomical desire.l like every cuisine and the variety. Service, food quality ambience every thing is up to mark. Wish to go many more....",5.0
"January 9, 2016",Great service !!! Staff are so friendly and there are lot's food menu.i highly recommended them.Will be back,4.0
"January 2, 2016",Taste and variety is good but the buffet spread la is novelty. Westin should work towards bringing frequent changes to the menu to ensure repeat customers.,4.0
"December 30, 2015",It is a great place for having international/Italian food in Dhaka. The view is great. Also there is a great selection of beverages.,5.0
"December 27, 2015","Let's face it, The Westin Dhaka is ridiculously expensive but reality is that their Breakfast and Lunch buffet display is great to fantastic considering you are in Dhaka.",5.0
"December 17, 2015","We had a family visit on 7th dec 2015 to celebrate our wedding anniversary ,were pleasantly surprised with the environment . Nice meal,they had lots of varieties . We really enjoyed the time and the food was very good, great service in a beautiful setting.",5.0
"December 17, 2015","Breakfast are mouthwatering, amazing choice of smoothies, fresh juices, they even mix whatever u wish specially for u, all personal is amazing as well, so nice and polite, u don t see that often. Special thankx to Mizan who was taking care of us!",5.0
"December 14, 2015","I've been to so many countries and restaurants, and the breakfast and dinner at Seasonal Tastes is the best I've seen! Many delicious options and the great staff make the experience unforgettable! I can't not forget to mention Mizan for the absolutely impeccable service, he...More",1.0
"December 14, 2015","I have to say that Seasonal Tastes was, for a long time, the best restaurant in town. They had a solid breakfast buffet and a pretty nice lunch and dinner selection that they chopped and changed frequently. I have also heard compliments from investment banking...More",3.0
"December 14, 2015","The appetizers, soup & salad bars are good. But they need better main dishes on the buffet. The dessert bar could use some improvement too. There is a fairly decent sushi & sashimi bar, a pretty good pasta station and a Mongolian barbecue style section...More",4.0
"November 22, 2015","The breakfast here was amazing! There were a lot of selection from Local, Asian to Western. The staff were nice and always smiling which gave a pleasant experience for the customers. I was there along with my fellow colleague were served by Mizan. He was...More",5.0
"November 17, 2015","Amazing food. Very Friendly staff.. Special thanks to Mizan for the care at the buffet breakfast. ""U rock Mizan""",5.0
"November 17, 2015",The breakfast and dinner were amazing! Wonderful service! Thanks to Mizan and other waiters to make us so happy and create any cocktails we want!,5.0
"November 16, 2015",Have reviewed several restaurants all across but this restaurant is worth every penny....lovely people and lovely food...especially MIZAN...he took every step to make me feel special and also helped me through the buffet explanation and made me so confortable...will surely come bck again n again...More,5.0
"November 15, 2015","I love to come back to this hotel and this restaurant as well. Amazing staff and tasty food. One of the staff Mizan, took a really good care of us this time. He was very kind, polite and attentive. Great job!",5.0
"November 14, 2015","The food is amazing in this restaurant and the service is outstanding! Specially Mizan! He is so approachable, friendly and genuinely nice! You can tell he loves his job! It is totally recommended to dine in here!",5.0
"November 13, 2015","Lovely hotel, lovely food and lovely staff. Specially Mizan, that was amazing with me and my colleagues! He was kind and helpful. I am looking forward to visit the restaurant again",5.0
"October 27, 2015",I visited several times to The Westin Dhaka for çelebrating Anniversary & also some corporate dine in. Everything is fantastic including ďecoration & food. In one word Awesome.,5.0
"October 25, 2015",Overall food quality compare to other hotels in Dhaka is the best. I liked the environment and items selection.,5.0
"October 24, 2015",This restaurant offers an excellent buffet selection and I have dined there both for breakfast and dinner. Breakfast opens at 6am and offers all the main attractions minus pork and bacon of course. Meat and fish are especially succulent and they prepare wonderful omelettes to...More,4.0
"October 23, 2015","Pleasant environment. Had afternoon tea - served nicely, well presented but prices not very reasonable - but then The Westin is 5*, with 5* prices of course!.",3.0
"October 14, 2015","I will not say Seasonal Taste offers the best buffet in town. But they are my favorite till date. Location, service, value for money & food wise this is my most preferred place for a buffet meal. I have been there many many times and...More",4.0
"October 14, 2015",Probably the Best Buffet in Town. Try the Dinner with your closed ones. Enjoyed every item and the place is superb.,5.0
"October 5, 2015","Although expensive, I think this is the best buffet in Dhaka. both in test and variety. There are many dishes including continental, oriental, indian and even italian. Salad bar and sweet items are also delicious.",5.0
"October 1, 2015",Westin is a amazing. I like to spend much time in here. The food and the services system really surprized me. Their service people are really helpfull and co operative. One of the service people so called Mr. Mizan is really nice man. tnx westin...More,5.0
"September 29, 2015",Westin is a five star hotel with a excellent restaurant. The food quality is excellent and the waiters are very friendly. The best of Westin is their ice cream and juices. The juices are of fresh fruits and served with added toppings.It's a good place...More,5.0
"September 26, 2015","Plenty of menu, excellent atmosphere. Staffs are with smiling face. Right choice for business program.",5.0
"September 18, 2015",Big spread of the buffet coupled with very caring staff makes it a must visit restaurant when in Dhaka. Best part is breakfast buffet which has got very large variety from across the globe. Highly recommended!,5.0
"September 13, 2015",Good food - excellent choice in buffet lunch or dinner. Nice and comfortable dinning. Good value for money as sometime they offer some great discounts when using SCB visa cards or local AMEX cards. Always enjoyed the place. Entering the Hotel is an issue due...More,4.0
"September 12, 2015","Great breakfast and dinner buffets with incredible east-west diversity, great service and fresh ingredients. Warm dishes could be a bit warmer, but otherwise no complaints",4.0
"September 10, 2015","The spread is good and food great on your taste buds. The staff is hospitable, friendly and helpful. What this place needs to do is re-invent it's ambiance to keep the noise levels low....who wants a lot of chitter-chatter at fine dining?",5.0
"September 2, 2015","always a place to be....awesome food with good variety of buffet...as the name states Seasonal Taste, defines everything...",5.0
